precinct_id,year,perc_lib,proposed_turbine,log_pop,log_pop_denc,log_median_inc,log_home_val,avg_home_val,unemploy_rate,p_uni_degree,p_immigrant,p_housing_own
10.001.10.1.,2003,0.43416,0,5.807717477,-1.472581286,9.955869431,11.81377555,135100.6792,5.258430736,0.250984356,0.152814803,0.665416776
10.001.10.1.,2007,0.216216216,0,3.907631032,-1.2777149,9.754840004,12.279931,215330.8577,11.20569677,0.195860504,0.117232949,0.933455503
10.001.10.1.,2011,0.30078125,0,3.864379802,-1.792550502,10.28685956,12.79206222,359353.6268,12.79749796,0.192251229,0.128585594,0.9410068
10.002.10.1.,2003,0.43416,0,5.197811606,-2.082487159,9.95654572,11.86941109,142830.0992,5.858202667,0.265644987,0.16840506,0.666585238
10.002.10.1.,2007,0.168674699,0,2.153574777,0.199484579,9.69963031,12.28202269,215781.7343,14.30745963,0.175632098,0.078970981,0.917604242
10.002.10.1.,2011,0.30078125,0,2.157900339,-3.49902997,10.30972201,12.84290209,378095.5008,12.4060062,0.220437922,0.133330565,0.938247224
10.003.10.2.,2003,0.42086,0,5.553884382,-1.362211952,10.054416055283685,12.24297852,207519.0711,10.92105223,0.130717755,0.133844769,0.817754675
10.003.10.2.,2007,0.137681159,0,5.813728956,0.291442068,9.699353231,12.28124634,215614.278,14.39172042,0.174533871,0.07784167,0.917361833
10.003.10.2.,2011,0.319767442,0,5.820022025,-0.318787531,10.30952973,12.84317434,378198.4519,12.37670869,0.220798832,0.133216239,0.938515386
10.004.10.1.,2003,0.43416,0,5.823145214,-1.457153547,10.054416055283685,11.55686689,104492.1148,6.2142974662725194,0.142444562,0.013695213,0.746184148
10.004.10.1.,2007,0.146551724,0,5.37805422,0.788496066,10.01561015,12.268249,212830,5.3,0.234375,0.190083,0.963636
10.004.10.1.,2011,0.30078125,0,5.207858964,-0.449071342,10.14710018,12.44369882,253647,13.7,0.127272727,0.117647059,0.947368421
10.005.10.3.,2003,0.36577,0,5.471463606,-1.500654618,10.054416055283685,11.75141627,126933.2036,6.2142974662725194,0.194846651,0.156790702,1
10.005.10.3.,2007,0.151515152,0,5.736368525,0.502123911,9.788189625,12.37315759,236370.9303,10.42943345,0.254072093,0.128505286,0.905634572
10.005.10.3.,2011,0.21031746,0,5.721079629,-0.414519764,10.28508035,12.77864057,354562.7325,11.310712,0.231675779,0.155745169,0.930335283
10.006.10.2.,2003,0.42086,0,5.158885874,-1.757210459,10.054416055283685,11.88345954,144850.802,6.2142974662725194,0.135761988,0.232897921,1
10.006.10.2.,2007,0.18556701,0,6.103675349,0.73108658,9.983833765,12.18349616,195535.2906,7.152696399,0.197731479,0.163204597,0.962591923
10.006.10.2.,2011,0.319767442,0,5.995324736,-0.14348482,10.13011644,12.50272661,269069.9369,12.4099964,0.132289316,0.109693529,0.962128188
10.007.10.3.,2003,0.36577,0,5.908785986,-1.063332236,10.054416055283685,11.50062815,98777.7988,6.048967047,0.181573252,0.28050219,0.993704709
10.007.10.3.,2007,0.116788321,0,6.316571214,0.701880131,9.950474389,12.28402171,216213.5192,9.16200309,0.208614247,0.135044385,0.929971846
10.007.10.3.,2011,0.21031746,0,6.327801993,0.1922026,10.1542805,12.59176394,294126.1211,9.483451571,0.184756477,0.130369811,0.96564054
10.008.10.5.,2003,0.35461,0,5.656252422,0.843177281,10.054416055283685,11.63583673,113078.4073,9.17732582,0.150504877,0.137802488,0.863022683
10.008.10.5.,2007,0.162790698,0,6.448232113,2.78008503,9.905237931,12.37121759,235912.8158,6.802233529,0.064608454,0.178480639,0.731442405
10.008.10.5.,2011,0.265895954,0,6.437043136,2.768725474,10.20813902,12.44965286,255161.7307,14.6058096,0.103588718,0.093917646,0.720299559
10.009s.10.700.,2003,0.26568,0,0.254755942,-0.469288947,9.737314897,11.63717643,113230,7.3,0.057971014,0.11827957,0.761904762
10.009s.10.700.,2007,0.130434783,0,-1.626964098,3.644913111,9.872358017,12.28354282,216110,6.9,0.051724138,0.177419,0.724138
10.009s.10.700.,2011,0.186046512,0,-1.636054327,3.635822882,10.20344399,12.37419808,236617,14.8,0.098039216,0.090163934,0.711864407
10.010.10.6.,2003,0.26568,0,5.878368333,5.154323443,9.737314897,11.65241392,114968.553,7.33554166,0.058203978,0.118374495,0.762067144
10.010.10.6.,2007,0.133333333,0,4.00179471,3.623627555,9.874869451,12.2906445,217650.208,6.894215878,0.052443164,0.177483502,0.724534522
10.010.10.6.,2011,0.183486239,0,3.992585877,3.614418722,10.20386031,12.38002108,237998.8412,14.78947683,0.098346265,0.090373412,0.712319294
10.012.10.4.,2003,0.35461,0,6.274259272,1.461184132,10.054416055283685,11.80228491,133557.1707,6.844503213,0.04520467,0.048229487,0.83008159
10.012.10.4.,2007,0.134228188,0,4.957330487,0.611742879,9.960148987,12.05986717,172796.0324,12.50934181,0.104419461,0.090457059,0.941412985
10.012.10.4.,2011,0.190721649,0,5.011134018,0.030911285,10.10783548,12.58573932,292359.45,9.257262298,0.144797356,0.092673492,0.994647219
10.013.10.8.,2003,0.27184,0,6.134148395,-0.298965531,10.054416055283685,11.98150814,159772.8091,6.2142974662725194,0.168300822,0.114380395,0.89759944
10.013.10.8.,2007,0.139344262,0,5.822144407,0.516942299,9.974718882,12.55008189,282118.3342,4.403354292,0.361943831,0.205229416,0.895247739
10.013.10.8.,2011,0.234782609,0,5.759323699,0.454121567,10.22110282,12.59761954,295853.46,10.00984402,0.237825755,0.185533943,0.91900656
10.014.10.4.,2003,0.27184,0,5.527207766,0.321113447,10.054416055283685,11.90450074,147930.9277,13.44566219,0.113156855,0.118921802,0.860324077
10.014.10.4.,2007,0.075268817,0,6.126255915,1.517855319,10.26536108,12.3182689,223746.4791,10.11087142,0.224484866,0.146247891,0.887576067
10.014.10.4.,2011,0.190721649,0,6.116337057,1.136114323,10.16254312,12.56756031,287092.6621,9.398860928,0.148136837,0.108899616,0.999999971
10.015.10.12.,2003,0.51961,0,5.725864337706495,4.555867807888613,10.054416055283685,11.8967126073869,153982.46155141803,6.2142974662725194,0.12214509347416376,0.11121992105504588,0.7646321722551987
10.015.10.12.,2007,0.150793651,0,6.428022831,1.059737002,9.3570079,12.260906135050117,226210.48920598062,17.36407682,0.14119581,0.10999183964228723,0.742286479
10.015.10.12.,2011,0.235294118,0,6.549320579,1.18103475,9.664692872,12.42489939585101,265550.9899647953,12.75431275,0.148522716,0.09681383076285602,0.678522739
10.016.10.7.,2003,0.27184,0,5.591767597,0.385673278,10.054416055283685,11.5273535,101453.2621,6.2142974662725194,0.029820183,0.09716131,0.920270031
10.016.10.7.,2007,0.228346457,0,5.719042337,1.540750822,10.26823164,12.32080393,224314.4037,10.09693683,0.224990382,0.146472559,0.887341107
10.016.10.7.,2011,0.178807947,0,5.708882273,1.132025215,10.16311923,12.56737227,287038.6843,9.398744236,0.148115016,0.108994467,0.999987452
10.017.10.9.,2003,0.30488,0,5.203873854,-0.040562315,10.054416055283685,11.77420476,129859.0311,6.2142974662725194,0.119180777,0.077202819,0.956134526
10.017.10.9.,2007,0.170068027,0,5.236093192,0.428522081,10.02450907,12.193557910000001,197512.65,2.915952866,0.202431068,0.089168301,0.927446906
10.017.10.9.,2011,0.271028037,0,5.357084807,0.154537926,10.10569659,12.6073229,298738.2041,6.805052099,0.07967876,0.150521518,0.974076442
10.018.10.9.,2003,0.30488,0,5.824090316,1.764779052,10.054416055283685,11.63186438,112630.1117,6.2142974662725194,0.086983717,0.055224085,0.910354316
10.018.10.9.,2007,0.14516129,0,6.172594511,1.741617343,9.996384824,12.20009194,198807.429,2.227763441,0.16889713,0.086908505,0.92097965
10.018.10.9.,2011,0.271028037,0,6.291807072,1.08926019,10.06273197,12.58274137,291484.2843,9.430420538,0.084055056,0.140617136,0.96191826
10.019.10.10.,2003,0.27465,0,5.537886015,1.12312261,10.054416055283685,11.66379989,116285.0622,6.2142974662725194,0.052166495,0.08086494,0.89045533
10.019.10.10.,2007,0.121428571,0,5.44832331,1.43338121,9.926529094,12.21588719,201972.5729,0.006409351,0.059095992,0.079834191,0.898734727
10.019.10.10.,2011,0.179487179,0,5.575869337,1.19218228,9.951509729,12.52104172,274043.3882,17.91976656,0.099124828,0.108311568,0.921555098
10.020.10.11.,2003,0.32161,0,5.909144559,0.902552327,9.828952179,11.73914715,125385.3597,0,0.072391354,0.0872647,0.854768585
10.020.10.11.,2007,0.166666667,0,5.929209978,1.361038077,9.926222888,12.21590911,201977,0.023207004,0.058933619,0.079947825,0.899789217
10.020.10.11.,2011,0.270072993,0,6.057195694,1.489023791,9.95129712,12.52106585,274050,17.99303557,0.09865784,0.108363979,0.922752241
10.021.10.32.,2003,0.27149,0,5.857136033,0.989032365,10.054416055283685,11.75740629,127695.8175,6.2142974662725194,0.138971961,0.115419782,0.98163581
10.021.10.32.,2007,0.123076923,0,5.55224839,1.87350195,10.05274918,12.50324143,269208.4932,2.876486069,0.133729854,0.091237969,0.955885842
10.021.10.32.,2011,0.206896552,0,5.559077539,0.658556921,10.15779082,12.5875194,292880.3374,8.297440512,0.161290795,0.067733699,0.939921108
10.022.10.32.,2003,0.27149,0,6.650043081,1.781939413,10.0040434,11.99534802,161999.4182,9.405229966,0.182526436,0.126332198,0.90897957
10.022.10.32.,2007,0.116564417,0,6.378977449,1.688979169,10.0282674,12.50460847,269576.7659,2.243015292,0.175254057,0.092795978,0.98350399
10.022.10.32.,2011,0.206896552,0,6.376124919,1.475604301,10.23426566,12.64405641,309915.9512,11.59992226,0.217579001,0.088962833,0.94660109
10.023.10.33.,2003,0.43846,0,6.406207556,1.223725651,10.15292836,12.09819047,179546.6733,7.758510167,0.194368495,0.11834639,0.880609899
10.023.10.33.,2007,0.114942529,0,6.252328929,1.14875014,10.14774901,12.59686534,295630.4098,6.889607097,0.233455914,0.11696921,0.951078866
10.023.10.33.,2011,0.285714286,0,6.23863444,1.135055445,10.45597956,12.70574916,329637.6023,6.978389261,0.20463194,0.061323605,0.845623213
10.024.10.13.,2003,0.30389,0,5.75865314,0.712684752,10.054416055283685,11.73410334,124754.5316,14.73434114,0.120812032,0.130978476,0.949790861
10.024.10.13.,2007,0.075471698,0,4.25061848,0.112922841,9.950034345,12.1698517,192885.4369,8.915447774,0.218434738,0.085653179,0.930621065
10.024.10.13.,2011,0.24291498,0,4.340359832,-0.088690176,10.19300337,12.4997609,268273.136,6.12323458,0.10051959,0.087443459,0.917011538
10.025.10.13.,2003,0.30389,0,4.476993989,-0.568974398,10.054416055283685,11.76338641,128461.7416,17.39274845,0.058902613,0.131622446,0.914405105
10.025.10.13.,2007,0.102040816,0,3.238342505,2.040168684,9.979407063,12.17903194,194664.3245,7.037498539,0.213422942,0.086710815,0.929657946
10.025.10.13.,2011,0.24291498,0,3.311367177,-1.11768283,10.16264672,12.53955709,279164.6659,6.32666365,0.09421497,0.106428422,0.93414952
10.026.10.13.,2003,0.30389,0,4.864295548,-0.181672839,9.780847529,11.78599177,131398.737,8.295916708,0.201993116,0.115026975,0.99558196
10.026.10.13.,2007,0.178082192,0,3.666795102,2.188224676,9.882989966,12.14958468,189015.5724,11.85141781,0.226270137,0.08399968,0.932126799
10.026.10.13.,2011,0.24291498,0,3.686431551,-0.742618458,10.26831925,12.38747329,239779.0829,5.719790082,0.113023035,0.049792109,0.883023157
10.027.10.14.,2003,0.26776,0,6.331440877,1.593279351,9.725274665,11.81722975,135568.1513,0.238058832,0.134087436,0.061082722,0.878937364
10.027.10.14.,2007,0.11827957,0,7.715944496,3.618266776,9.916833773,12.07332675,175137.5153,7.507993539,0.143792991,0.054356163,0.733764863
10.027.10.14.,2011,0.27027027,0,7.688072605,3.592851179,10.20293104,12.37858799,237658.0117,3.180987862,0.120058907,0.047115986,0.708444043
10.028.10.16.,2003,0.26144,0,5.54678575,5.725572441,9.962053232,11.65984294,115825.8379,4.381959205,0.136662124,0.073752471,0.668844652
10.028.10.16.,2007,0.166666667,0,4.04804142,4.209557065,9.857477981,11.90819484,148478.4098,10.07047127,0.129493711,0.053769602,0.714871017
10.028.10.16.,2011,0.168224299,0,3.980669293,4.078381259,10.11528129,12.22788264,204409.9136,5.094949672,0.066859407,0.021598364,0.697915311
10.029.10.15.,2003,0.29469,0,6.491464961,5.823307999,9.793372389,11.57865595,106793.8848,6.099933465,0.132867064,0.076530395,0.620693247
10.029.10.15.,2007,0.163265306,0,4.793799017,4.462793018,9.987256056,11.92203676,150547.926,3.91981928,0.132056181,0.042512467,0.684146054
10.029.10.15.,2011,0.187919463,0,4.77541667,4.258775322,10.24765815,12.28931492,217361.0156,0,0.175902118,0.062476385,0.651765481
10.031.10.15.,2003,0.29469,0,5.084454174,4.416297212,9.794960618,11.569131,105781.5081,5.193385778,0.128275166,0.067531169,0.639298321
10.031.10.15.,2007,0.103896104,0,4.099211834,5.177795553,9.991178769,12.05833901,172532.1736,0.820736278,0.110870815,0.04677613,0.63362742
10.031.10.15.,2011,0.187919463,0,4.140310846,3.623669498,10.23273971,12.29725011,219092.6784,2.39221e-4,0.225824965,0.084076793,0.568776595
10.032.10.18.,2003,0.31875,0,4.717400383,5.608050099,9.901591912,11.60618376,109774.5243,2.877734893,0.121080146,0.049724105,0.691504973
10.032.10.18.,2007,0.133928571,0,3.393786446,4.890164835,9.86266956,11.98715933,160678.2709,4.196748753,0.111808526,0.05191876,0.654146287
10.032.10.18.,2011,0.215686275,0,3.406061705,4.71075474,10.10869839,12.23379836,205622.7308,2.335422854,0.17194542,0.063652914,0.596414001
10.034.10.17.,2003,0.32759,0,5.60562387,5.815814049,9.804267909,11.53735091,102472.6185,2.703545585,0.115669037,0.042799083,0.69066096
10.034.10.17.,2007,0.088709677,0,4.62932443,5.017719286,9.972620335,12.14548908,188243.0231,0.42286696,0.106018565,0.048437778,0.624009048
10.034.10.17.,2011,0.128,0,4.681047863,5.06944274,10.19808329,12.30179761,220091.2716,0.230331746,0.231715573,0.086937389,0.553358978
10.035s.10.702.,2003,0.35227,0,4.740942145,5.011275839,9.800679333,11.53321817,102050,0.490501655,0.021009141,0.007771862,0.125436931
10.035s.10.702.,2007,0.142857143,0,2.187362807,5.755880402,9.994561499,12.16186994,191352,0,0.105263158,0.047904,0.620253
10.035s.10.702.,2011,0.2,0,2.243598312,5.812115907,10.21982997,12.30401119,220579,0,0.238095238,0.089385475,0.548387097
10.036.10.29.,2003,0.35227,0,6.28157883,6.551912523,9.809750048,11.54364536,103119.6621,2.70891034,0.115704457,0.042826093,0.690962109
10.036.10.29.,2007,0.153846154,0,5.433736655,5.714150716,10.00064962,12.17295899,193485.72,0.008221428,0.105065892,0.047933017,0.620732219
10.036.10.29.,2011,0.188841202,0,5.489945127,2.792249845,10.20206268,12.29977558,219646.6892,8.27e-5,0.237652463,0.089219217,0.549092069
10.037.10.13.,2003,0.30389,0,5.218729706,0.172761319,10.054416055283685,12.00930775,164276.7449,6.2142974662725194,0.208227988,0.100482958,0.937969016
10.037.10.13.,2007,0.254237288,0,5.027597844,2.130140631,9.919005011,12.16035388,191062.1186,10.45576034,0.222545462,0.084785695,0.931411026
10.037.10.13.,2011,0.24291498,0,5.063009619,0.63395961,10.23131056,12.44528119,254048.6834,5.902481891,0.107361099,0.066841773,0.898414119
10.038.10.31.,2003,0.28521,0,6.336817502,2.136512457,9.689767966,11.77993501,130605.2916,10.70847537,0.136931617,0.082789873,0.988447555
10.038.10.31.,2007,0.129032258,0,6.446218974,2.531953037,10.14557402,12.39839852,242413.0868,3.87374289,0.08537671,0.066260516,0.893000631
10.038.10.31.,2011,0.14,0,6.449025657,2.534759784,9.96398048,12.41128636,245557.4877,2.714230966,0.087781721,0.017236801,0.960866598
10.039.10.34.,2003,0.33684,0,6.036398162,1.968988956,10.29558052,12.01152582,164641.5256,6.899155134,0.163973568,0.058770944,0.927866443
10.039.10.34.,2007,0.101769912,0,5.9665411,1.941782089,10.19186287,12.39768307,242239.7134,5.232905182,0.225015351,0.103921123,0.957494157
10.039.10.34.,2011,0.258426966,0,5.929663161,1.904904115,10.22926848,12.67617286,320030.9084,6.923745719,0.127170795,0.051694697,0.922718019
10.040.10.99.,2003,0.23204,0,6.48082688,1.732738413,10.08714753,11.8874733,145433.366,1.644232711,0.209337147,0.064732874,0.913701425
10.040.10.99.,2007,0.033149171,0,6.239219888,1.519062717,10.11366654,12.63303356,306518.5511,2.880417618,0.241632934,0.10065236,0.957229735
10.040.10.99.,2011,0.195402299,0,6.238750679,1.350044984,10.46303552,12.69164844,325022.0941,4.288937794,0.259888467,0.058983122,0.964173688
10.041.10.100.,2003,0.33531,0,5.725864337706495,4.555867807888613,10.054416055283685,11.8967126073869,153982.46155141803,6.2142974662725194,0.12214509347416376,0.11121992105504588,0.7646321722551987
10.041.10.100.,2007,0.127659574,0,6.96124914,1.627507434,10.29667174,12.77764951,354211.5144,4.978413664,0.274003475,0.120062782,0.962674217
10.041.10.100.,2011,0.302752294,0,6.95118334,1.611003945,10.50965677,12.97869494,433087.4456,14.61455464,0.358132372,0.126496235,0.967548503
10.042.10.20.,2003,0.34974,0,5.19083856,1.792213581,10.054416055283685,12.22147323,203103.9578,6.2142974662725194,0.22746145,0.140839932,0.949688669
10.042.10.20.,2007,0.171875,0,5.989403618,4.245316084,10.28551829,12.40292507,243512.8693,3.317246418,0.235656522,0.069025473,0.8816536
10.042.10.20.,2011,0.22147651,0,5.57711058,3.202218022,10.34368857,12.58452938,292005.9274,0.391765802,0.004834877,0.00820092,0.997953297
10.043.10.22.,2003,0.34974,0,5.713151409,2.314526431,10.054416055283685,11.92371882,150801.3699,6.2142974662725194,0.103808036,0.079102457,0.911185998
10.043.10.22.,2007,0.221153846,0,5.707954287,4.660569182,10.43169686,12.52243923,274426.6342,3.300006796,0.236841702,0.068323046,0.88000005
10.043.10.22.,2011,0.211981567,0,5.719734703,4.386964442,10.3986786,12.61586915,301302.2363,8.183741449,0.143406639,0.064633976,0.912590119
10.044.10.21.,2003,0.33562,0,5.272778709,3.217223489,10.06142731,11.89343914,146303.5928,12.86308868,0.137571153,0.121666959,0.913027845
10.044.10.21.,2007,0.138728324,0,5.270422893,2.828545065,10.03678304,12.35784924,232780.0379,7.21533611,0.094547551,0.087007783,0.906629994
10.044.10.21.,2011,0.189781022,0,5.233126239,2.79124843,10.38261462,12.54388102,280374.3693,7.395186529,0.1158838,0.051068313,0.876517976
10.045.10.23.,2003,0.37745,0,6.082525515,3.007868088,9.98423128,11.84616685,139548.4106,6.475696327,0.048017564,0.103588984,0.934343086
10.045.10.23.,2007,0.126315789,0,5.618838201,2.953462459,10.09110103,12.42798619,249692.6882,6.197524682,0.064941622,0.087789925,0.901164964
10.045.10.23.,2011,0.222929936,0,5.569969149,2.904593406,10.42187434,12.60028186,296642.165,7.801348154,0.116580682,0.051870328,0.875020709
10.046.10.30.,2003,0.26776,0,6.332295931,1.594134404,9.888544946,11.80658367,134132.5371,4.576828516,0.086793252,0.076596169,0.924696771
10.046.10.30.,2007,0.056,0,6.845786317,2.702022052,10.07838186,12.34576028,229982.9108,5.761596895,0.113657571,0.076578305,0.905834
10.046.10.30.,2011,0.188481675,0,6.814736173,2.438286413,10.33431831,12.52289907,274552.8541,5.799152174,0.131486376,0.04016483,0.910674148
10.047.10.26.,2003,0.3066,0,6.179935389,4.775426248,9.773292734,11.54894891,103668.0148,4.803526686,0.062257994,0.021392665,0.697706974
10.047.10.26.,2007,0.136363636,0,4.472522799,2.997788952,9.992020716,12.3688344,235351.2587,5.681449889,0.070616572,0.086245732,0.833332243
10.047.10.26.,2011,0.139784946,0,4.438307102,2.963573255,10.28029935,12.59074095,293825.3868,6.209705562,0.12995219,0.084829259,0.888448569
10.048.10.39.,2003,0.27174,0,6.548445102,2.368178258,10.18941019,11.92533074,151044.646,4.576054999,0.098133252,0.079271527,0.93833421400000006
10.048.10.39.,2007,0.136666667,0,7.138778098,2.927308555,10.23587983,12.38720976,239715.902,3.020592565,0.103319147,0.070276699,0.918634305
10.048.10.39.,2011,0.260162602,0,7.13315622,3.20250427,10.39485255,12.57735567,289918.6561,3.075833189,0.136154182,0.050067969,0.963516163
10.049.10.37.,2003,0.30952,0,6.156822858,3.26695992,10.30152511,12.22444739,203708.9205,5.500000785,0.282485839,0.064220178,0.977528072
10.049.10.37.,2007,0.157480315,0,5.649180939,2.964602544,10.17697492,12.47655226,262118.5767,6.552957538,0.21387824,0.10471557,0.958953338
10.049.10.37.,2011,0.342857143,0,5.659086026,2.974507277,10.52778877,12.75421206,346006.2295,4.125898259,0.23437039,0.077130034,0.955165895
10.050.10.35.,2003,0.30952,0,5.935226339,3.045363402,10.22956106,12.0215838,166305.8434,7.9764444900000004,0.2554356,0.043553731,0.951941477
10.050.10.35.,2007,0.109756098,0,5.416228004,2.250185959,10.19339962,12.37391834,236550.8192,5.099641324,0.225219516,0.103744282,0.965039135
10.050.10.35.,2011,0.393442623,0,5.393708443,2.879586804,10.19824471,12.68643322,323331.4432,5.56571275,0.166507348,0.063727891,0.955036608
10.051.10.98.,2003,0.28754,0,5.466230981,1.317523793,10.25741796,12.08473133,177146.3191,2.623078329,0.196282701,0.079749615,0.895404217
10.051.10.98.,2007,0.127272727,0,4.840054226,1.003497604,10.35187479,12.58172368,291187.7936,5.6170963,0.202082995,0.119915516,0.970040942
10.051.10.98.,2011,0.368421053,0,4.837916278,1.001359495,10.44327775,12.91929072,408109.4666,6.328443347,0.280570739,0.121179332,0.971988509
10.052.10.19.,2003,0.51064,0,6.892718944,1.153843745,10.054416055283685,11.8967126073869,153982.46155141803,15.38077614,0.10033479,0.11121992105504588,0.822289307
10.052.10.19.,2007,0.172413793,0,6.678624404,1.501807825,9.53117523,12.260906135050117,226210.48920598062,20.24230156,0.081867199,0.10999183964228723,0.875231596
10.052.10.19.,2011,0.196078431,0,6.643861695,1.467045314,9.815431527,12.42489939585101,265550.9899647953,16.62509049,0.064248016,0.09681383076285602,0.855905327
10.053.10.22.,2003,0.41724,0,4.72928391,1.172021573,10.054416055283685,11.95548424,155668.5339,6.2142974662725194,0.087376831,0.115991493,0.836374218
10.053.10.22.,2007,0.221311475,0,4.510441071,4.338535806,10.24017279,12.43461101,251352.3476,3.469088325,0.221184966,0.069908682,0.866491791
10.053.10.22.,2011,0.211981567,0,4.694025653,3.361255391,10.24103739,12.61509818,301070.0312,10.17391138,0.184243228,0.087969088,0.887307127
10.054.10.24.,2003,0.41724,0,5.020311366,1.463049029,10.08326415,11.93629336,152709.6004,2.540865983,0.108396098,0.147676426,0.6945241
10.054.10.24.,2007,0.223529412,0,4.409849896,3.464644226,9.910736722,12.30431741,220646.5559,4.318424927,0.142394164,0.077811325,0.798502192
10.054.10.24.,2011,0.263681592,0,4.488768159,1.522552536,10.0673926,12.58389323,291820.2275,7.175189796,0.165693663,0.107586925,0.896387831
10.055.10.24.,2003,0.41724,0,5.111672584,1.554410246,9.827738347,11.77482137,129939.1273,6.259727072,0.085703924,0.156108023,0.94848899
10.055.10.24.,2007,0.269662921,0,5.794765617,2.97071461,9.891679663,12.25404075,209827.4374,4.891560455,0.088737655,0.082348804,0.761791604
10.055.10.24.,2011,0.263681592,0,5.783319474,2.817103851,10.12220116,12.54936059,281914.9179,4.278071708,0.139043915,0.120788191,0.907989023
10.056.10.25.,2003,0.23077,0,5.951142171,2.356670635,9.945726373,11.73235542,124536.6611,3.925478524,0.060335384,0.050327666,0.862909037
10.056.10.25.,2007,0.101449275,0,6.578382553,2.986499992,9.914696764,12.28868395,217223.9121,5.121709621,0.08273351,0.083612802,0.779822974
10.056.10.25.,2011,0.146017699,0,6.560331948,2.968449387,10.16039592,12.5634638,285918.9908,4.800677683,0.13739327,0.111563497,0.902376318
10.057.10.40.,2003,0.2967,0,6.17221947,5.480080571,9.917884176,11.61493118,110738.9803,8.179372586,0.05724972,0.01045997,0.885987013
10.057.10.40.,2007,0.125,0,3.665786448,2.985448987,10.01782989,12.36032819,233357.8039,3.293392237,0.033321205,0.069642982,0.895899186
10.057.10.40.,2011,0.175182482,0,3.639612224,2.959274763,10.25880124,12.40725635,244569.8779,0,0.082656517,0.072494863,0.946806846
10.058.10.42.,2003,0.27174,0,5.995929438,1.815662595,10.04543928,11.96669807,157423.9981,2.141914756,0.095559696,0.057666061,0.964607531
10.058.10.42.,2007,0.126984127,0,6.519844235,3.326477202,10.40417989,12.46148562,258198.9315,1.996932507,0.157031493,0.045284588,0.935459839
10.058.10.42.,2011,0.252475248,0,6.560415705,3.367048673,10.54461013,12.58041905,290808.15,0,0.112819423,0.044695185,0.895521509
10.059.10.43.,2003,0.28485,0,5.866704485,4.026234012,9.965146857,11.87413248,143506.0504,4.499998154,0.089005238,0.070038901,0.96666667
10.059.10.43.,2007,0.102564103,0,5.773426411,4.743186199,10.4052745,12.38052209,238118.1095,2.747801269,0.185542906,0.041664238,0.970171729
10.059.10.43.,2011,0.233128834,0,5.766188207,4.735947995,10.3464201,12.53500927,277897.9587,0,0.089119917,0.022022532,0.941330289
10.060.10.38.,2003,0.36667,0,6.630496595,3.97307933,10.22469084,12.14474651,188103.2912,5.121390474,0.208930912,0.066445239,0.972159906
10.060.10.38.,2007,0.157575758,0,6.612668418,4.191704986,10.47094786,12.44899224,254993.2208,3.072691576,0.253548771,0.067413539,0.954121567
10.060.10.38.,2011,0.320987654,0,6.546028467,4.124399871,10.34050893,12.60025553,296634.3544,0.350096498,0.134742881,0.050865904,0.956835533
10.061.10.53.,2003,0.3871,0,6.291945302,7.380036136,10.00099237,11.79347416,132385.6012,7.015808393,0.09880171,0.051308189,0.400023711
10.061.10.53.,2007,0.120300752,0,6.106927245,7.519775707,10.09736372,12.0290924,167559.2673,1.615546456,0.167802078,0.111296786,0.363381313
10.061.10.53.,2011,0.23364486,0,6.073078409,7.48592687,10.26532509,12.42329043,248522.9384,13.08226852,0.100161296,0.056228682,0.335114364
10.063.10.54.,2003,0.34444,0,5.789729802,7.374201812,9.885178285,11.72632306,123787.6729,7.604306109,0.068647603,0.045811416,0.25663113
10.063.10.54.,2007,0.145454545,0,5.470843647,7.755529039,9.976065568,12.09276204,178574.6579,2.636127597,0.108027542,0.11667692,0.210350491
10.063.10.54.,2011,0.157303371,0,5.434925797,7.719611191,10.22695603,12.50381031,269361.686,13.61675358,0.099310767,0.041648299,0.152323367
10.064.10.55.,2003,0.36667,0,6.036389644,3.37897238,10.01949455,11.8018187,133494.9198,6.874317299,0.106265471,0.052637117,0.434570725
10.064.10.55.,2007,0.083798883,0,5.447859912,6.110468854,10.24802387,12.22403932,203625.8087,11.8327319,0.177277296,0.067395951,0.580048697
10.064.10.55.,2011,0.261744966,0,5.437134657,6.099745767,10.32744423,12.41862073,247365.1169,10.80122389,0.15244985,0.092452737,0.545576806
10.065.10.74.,2003,0.38628,0,4.66303204,5.461488248,10.09750793,11.86572824,142305.0459,5.999832682,0.086414137,0.088579024,0.717635155
10.065.10.74.,2007,0.142857143,0,5.698408762,6.727966223,10.09847315,12.20010937,198810.8935,7.301999498,0.083007353,0.077153951,0.538576806
10.065.10.74.,2011,0.297619048,0,5.743512572,6.773073312,10.06252793,12.32892834,226144.2482,22.61187656,0.073150376,0.040322217,0.553844595
10.066.10.73.,2003,0.38628,0,4.036746614,4.835202823,10.09733678,11.86554765,142279.3496,5.999940696,0.08641817,0.08860283,0.717604676
10.066.10.73.,2007,0.089552239,0,3.646983669,5.302076705,10.14761518,12.22689688,204208.5151,11.92144118,0.260595482,0.098688814,0.823198641
10.066.10.73.,2011,0.339622642,0,3.753083816,5.408178302,10.17547719,12.3475562,230396.3113,13.7763801,0.175152351,0.159003148,0.64668512
10.067.10.95.,2003,0.25177,0,7.518908251,3.835961526,9.964729658,11.90177214,147527.8343,6.298214437,0.086555002,0.076455559,0.6671939
